t,k_pos,k_vel,k_acc,a_pos,a_vel,a_acc,e_pos,e_vel,e_acc,R10
1.987,0.48592492938041687,0.030005909502506256,0.016252649948000908,0.29392680525779724,0.0049132052809000015,0.0,0.0,-0.0030007511377334595,0.0,0.0
2.001,-0.021532807499170303,0.035078953951597214,0.4041450023651123,-0.0018773309420794249,0.004824738949537277,0.0,0.0,-0.0037209659349173303,0.0,0.0
2.014,-0.00716398935765028,0.0382624939084053,0.3083662986755371,-0.006223621778190136,0.00893862172961235,0.0,0.0,-0.00549917109310627,0.0,0.0
2.027,-0.019856609404087067,0.03786119818687439,0.04246547818183898,-0.0008032366167753936,0.012910480611026289,0.0,0.0,-0.0063988459296524525,0.0,0.0
2.041,-0.005193051416426897,0.03542134910821915,-0.2384043335914612,-0.004019070416688919,0.0157052930444479,0.0,0.0,-0.006867476738989353,0.0,0.0
2.054,-0.02046435885131359,0.033182572573423386,-0.46186989545822144,0.002028846647590399,0.015050723217427732,0.0,0.0,-0.0071088369004428395,0.0,0.0
2.067,-0.004848625510931015,0.033510055392980576,-0.3675407767295837,-0.002488416153937578,0.012250591069459915,0.0,0.0,-0.006250896491110325,0.0,0.0
2.081,-0.02204894833266735,0.032969675958156586,-0.12161069363355637,0.0010487068211659787,0.004227569326758385,0.0,0.0,-0.006899630650877953,0.0,0.0
2.094,-0.006712205708026886,0.033246010541915894,0.12569540739059448,-0.0038814891595393415,0.0042773596942424765,0.0,0.0,-0.006899630650877953,0.0,0.0
2.107,-0.02033502981066704,0.034432027488946915,-0.047784008085727685,-0.000602135027293116,0.0006010103970766068,0.0,0.0,-0.008309676311910152,0.0,0.0
2.12,-0.02633452415466309,0.03805619105696678,0.7156769037246704,-0.028503218665719032,0.005874556489288807,0.0,0.0,-0.009018177166581154,0.0,0.0
2.134,-0.016590774059295654,0.03722935542464256,0.1519933044910431,0.0038095675408840175,0.010397936217486858,0.0,0.0,-0.010264219716191292,0.0,0.0
2.147,-0.023767080157995224,0.0372447744011879,-0.1519164741039276,-0.02441171370446682,0.01015214156359434,0.0,0.0,-0.010264219716191292,0.0,0.0
2.16,-0.012265120632946491,0.036087024956941605,-1.1503795385360718,0.010289019905030727,0.004039788618683815,0.0,0.0,-0.009090777486562729,0.0,0.0
2.174,-0.013003375381231308,0.036490678787231445,-0.4256137311458588,0.019152171909809116,-0.004038515500724316,0.0,0.0,-0.009176253341138363,0.0,0.0
2.187,-0.011447381228208542,0.03651958703994751,0.33979159593582153,0.007739440072327853,-0.008459186181426048,0.0,0.0,-0.01086932234466076,0.0,0.0
2.2,-0.036867015063762665,0.036889687180519104,0.23521651327610016,-0.017257442697882652,-0.011897647753357887,0.0,0.0,-0.012415191158652306,0.0,0.0
2.214,-0.01045344676822424,0.03804672509431839,0.40390992164611816,0.006176742259413004,-0.008783076889812946,0.0,0.0,-0.013076797127723694,0.0,0.0
2.227,-0.033025167882442474,0.03923423588275909,-0.08594729751348494,-0.01223641075193882,-0.004601147025823593,0.0,0.0,-0.012699518352746964,0.0,0.0
2.241,-0.009083825163543224,0.03981342166662216,-0.22088021039962769,0.009681268595159052,-0.004317851737141609,0.0,0.0,-0.012481378391385078,0.0,0.0
2.254,-0.02630783431231976,0.03852842003107071,-0.530548930168152,0.007340920157730579,-0.006473654881119728,0.0,0.0,-0.012496167793869972,0.0,0.0
2.267,-0.011229301802814009,0.03905664756894112,0.2030191123485565,0.004987362772226334,-0.005361742340028286,0.0,0.0,-0.011705707758665085,0.0,0.0
2.281,-0.02857407182455063,0.03736915439367294,0.16545097529888153,-0.008240907453000546,-0.003784915432333946,0.0,0.0,-0.010515777394175528,0.0,0.0
2.294,-0.011050774715840816,0.03594126179814339,0.46221682429313665,0.004031145945191384,-0.003714275546371937,0.0,0.0,-0.010515777394175528,0.0,0.0
2.307,-0.026733579114079475,0.035342007875442505,0.10750450938940048,-0.01790795847773552,-0.005054788663983345,0.0,0.0,-0.011505134403705595,0.0,0.0
2.32,-0.012938788160681725,0.04174699634313584,0.21719905734062195,0.0027694578748196363,-0.003907486796379089,0.0,0.0,-0.014843959361314774,0.0,0.0
2.334,-0.016545305028557777,0.04345840960741043,0.04251877591013909,-0.007126350887119769,-0.0010370314121246338,0.0,0.0,-0.014702806249260902,0.0,0.0
2.347,-0.015018434263765812,0.04273363947868347,-0.6334862112998961,0.003368797013536096,-0.0009551960974931717,0.0,0.0,-0.014702806249260902,0.0,0.0
2.36,-0.015163306146860124,0.039799511432647705,-0.07292535156011581,-0.012775168754160404,0.004024841822683811,0.0,0.0,-0.011354879476130009,0.0,0.0
2.374,-0.012854613363742828,0.041469380259513855,0.09750660508871078,0.009104498662054537,-0.0011186953634023666,0.0,0.0,-0.011637848801910875,0.0,0.0
2.387,-0.01101765688508749,0.04153084754943848,-0.381950318813324,-0.004873466677963734,-0.01371708419173956,0.0,0.0,-0.01251634955406189,0.0,0.0
2.4,-0.00662499014288187,0.04497591406106949,0.13608281314373016,0.01732761412858963,-0.02940167859196663,0.0,0.0,-0.013532480224967005,0.0,0.0
2.414,-0.01465149223804474,0.04492418840527535,-0.2844808101654053,0.022475916892290115,-0.04524876922369003,0.0,0.0,-0.013924109749495985,0.0,0.0
2.427,-0.013999954797327518,0.04585524648427963,0.5561488270759584,0.00623187143355608,-0.05724959820508957,0.0,0.0,-0.013290682807564735,0.0,0.0
2.441,-0.020382797345519062,0.0505489706993103,0.4437043070793152,0.010248847305774689,-0.0670926570892334,0.0,0.0,-0.014716881327331066,0.0,0.0
2.454,-0.0030405009165406227,0.05736876651644707,0.22961555421352384,0.02053835056722164,-0.08561636507511139,0.0,0.0,-0.01828620955348015,0.0,0.0
2.467,-0.0006610860000364481,0.06374190747737885,-0.3062271177768708,0.028225770220160484,-0.11411410570144652,0.0,0.0,-0.02038921974599361,0.0,0.0
2.481,-0.013941872864961624,0.06034523993730545,-1.884965181350708,-0.0032112502958625555,-0.13988663256168363,0.0,0.0,-0.02597693912684917,0.0,0.0
2.494,-0.02044971100986004,0.06297600269317627,0.34442412853240967,-0.02130885981023312,-0.14014555513858795,0.0,0.0,-0.02597693912684917,0.0,0.0
2.507,-0.021495725959539413,0.057542629539966576,-1.241478443145752,-0.014450374990701675,-0.13165341317653656,0.0,0.0,-0.030241562053561207,0.0,0.0
2.521,-0.045315537601709366,0.06851233541965485,0.6337568759918213,-0.041474811732769006,-0.10128336399793623,0.0,0.0,-0.03673132508993149,0.0,0.0
2.534,-0.019299406558275223,0.06881403923034668,0.10824857652187347,-0.017249438911676407,-0.0920337438583374,0.0,0.0,-0.03940630704164505,0.0,0.0
2.547,-0.04285649210214615,0.07532767951488496,0.05300883203744888,-0.0424029752612114,-0.09204129129648209,0.0,0.0,-0.03940630704164505,0.0,0.0
2.561,-0.008625122718513014,0.07219378650188446,-0.8319002389907838,-0.02091156877577305,-0.09394803643226624,0.0,0.0,-0.048899423331022256,0.0,0.0
2.574,-0.03307968005537987,0.06689709424972534,0.004271697252988815,-0.03299597278237343,-0.09420552849769592,0.0,0.0,-0.04918374121189117,0.0,0.0
2.587,-0.013424603268504144,0.06719756871461868,0.20357477664947513,-0.023278474807739254,-0.09051075577735902,0.0,0.0,-0.04081638902425767,0.0,0.0
2.601,-0.0027640643529593945,0.09267900884151457,0.19770477712154388,-0.02324823848903179,-0.07775656878948212,0.0,0.0,-0.040193259716033936,0.0,0.0
2.614,-0.0173663180321455,0.09658500552177428,-0.2084829956293106,-0.01976358145475388,-0.07172086089849472,0.0,0.0,-0.04214778169989586,0.0,0.0
2.627,-0.008453652262687683,0.08143572509288788,1.410159707069397,-0.014533938840031624,-0.06825843453407288,0.0,0.0,-0.036635622382164,0.0,0.0
2.641,-0.005742193665355444,0.06649688631296158,0.15557259321212769,-0.016234179958701134,-0.07139698415994644,0.0,0.0,-0.031167618930339813,0.0,0.0
2.654,-0.033747859299182885,0.054776698350906365,-1.085252285003662,-0.05819474533200264,-0.07715601474046707,0.0,0.0,-0.0273640938103199,0.0,0.0
2.667,-0.010366280563175678,0.04790192097425461,-0.02223837561905384,-0.020953293889760968,-0.0829663947224617,0.0,0.0,-0.026240838691592216,0.0,0.0
2.681,-0.038773395121097565,0.051719266921281815,-0.2860514521598816,-0.046661712229251855,-0.07508836686611174,0.0,0.0,-0.028183404356241223,0.0,0.0
2.694,-0.017834052443504333,0.05945757403969765,0.9382973909378051,-0.027124233543872837,-0.07048008590936661,0.0,0.0,-0.028183404356241223,0.0,0.0
2.707,-0.00572685757651925,0.06575150042772293,-0.4094556868076325,-0.018120126798748967,-0.06535141915082932,0.0,0.0,-0.02568322047591209,0.0,0.0
2.721,-0.026718063279986385,0.06964246928691864,-2.416344165802002,-0.021919865161180496,-0.0889822617173195,0.0,0.0,-0.03693414106965065,0.0,0.0
2.734,-0.012080487795174122,0.07010878622531891,0.8943950533866881,-0.01718938536942005,-0.1001385971903801,0.0,0.0,-0.03613033145666122,0.0,0.0
2.747,-0.03116578422486782,0.07152402400970459,0.08037351071834563,-0.02711731567978859,-0.10212251543998718,0.0,0.0,-0.03613033145666122,0.0,0.0
2.761,-0.017927173525094986,0.0961332693696022,-0.4053748250007629,-0.030946293845772743,-0.11488097906112672,0.0,0.0,-0.04682362824678421,0.0,0.0
2.774,-0.03473326563835144,0.09849364310503006,-1.0339884757995603,-0.02886761911213398,-0.1314961314201355,0.0,0.0,-0.05846603587269783,0.0,0.0
2.787,-0.01515296008437872,0.09927914291620255,0.3905947208404541,-0.022599121555686,-0.13052284717559814,0.0,0.0,-0.06484027206897736,0.0,0.0
2.801,-0.0005762489163316785,0.08661059290170668,-1.5909923315048218,0.005181079730391502,-0.14874793589115143,0.0,0.0,-0.06777657568454742,0.0,0.0
2.814,-0.03812059387564659,0.08984196931123732,-1.7571886777877808,-0.04423291236162186,-0.17214389145374298,0.0,0.0,-0.07527898252010345,0.0,0.0
2.827,-0.0467291846871376,0.09859754890203475,0.05015367642045021,-0.04523449018597602,-0.1874526143074036,0.0,0.0,-0.08038680255413054,0.0,0.0
2.841,-0.07364182174205779,0.11182732135057448,0.07229195535182954,-0.09552915394306184,-0.181234672665596,0.0,0.0,-0.08732542395591734,0.0,0.0
2.854,-0.040375418961048126,0.12118761986494064,0.927641987800598,-0.04827363044023514,-0.17674770951271057,0.0,0.0,-0.09800007939338685,0.0,0.0
2.867,-0.01833804696798325,0.11703874915838242,-0.5954068303108215,-0.0540001355111599,-0.17107927799224854,0.0,0.0,-0.10348192602396011,0.0,0.0
2.881,-0.0296512134373188,0.11343099176883698,-1.673371434211731,-0.046397536993026726,-0.1757153868675232,0.0,0.0,-0.11249490082263948,0.0,0.0
2.894,-0.05786782130599022,0.11864393204450609,-1.083096623420715,-0.08627820760011673,-0.1777472198009491,0.0,0.0,-0.1236547827720642,0.0,0.0
2.907,-0.053441189229488366,0.12655773758888245,1.632018804550171,-0.07127130776643753,-0.1767517477273941,0.0,0.0,-0.1241542398929596,0.0,0.0
2.921,-0.06461293250322342,0.13263891637325287,1.3266873359680176,-0.09234070032835007,-0.15159660577774048,0.0,0.0,-0.12458707392215727,0.0,0.0
2.934,-0.05453788861632347,0.13297833502292633,-0.4637377262115479,-0.06785507500171661,-0.14667852222919464,0.0,0.0,-0.12458707392215727,0.0,0.0
2.947,-0.04359457269310951,0.12568232417106628,0.5667820572853088,-0.06638734042644501,-0.14099644124507904,0.0,0.0,-0.11815275996923448,0.0,0.0
2.961,-0.05170498788356781,0.11571920663118362,-1.1798166036605835,-0.0710587352514267,-0.13571830093860626,0.0,0.0,-0.10933896154165268,0.0,0.0
2.974,-0.0351753793656826,0.10941697657108308,1.055790901184082,-0.06958624720573425,-0.14006334543228147,0.0,0.0,-0.09763766825199129,0.0,0.0
2.987,-0.05378713086247444,0.10865496098995207,-0.3608448207378388,-0.09470486640930176,-0.13611972332000732,0.0,0.0,-0.09763766825199129,0.0,0.0
3.001,-0.08135843276977539,0.11438161879777908,1.8824273347854612,-0.11341032385826112,-0.12387318909168243,0.0,0.0,-0.10759414732456209,0.0,0.0
3.014,-0.05820490792393685,0.09714670479297637,1.424142360687256,-0.08375456184148787,-0.11931545287370682,0.0,0.0,-0.09001801162958145,0.0,0.0
3.027,-0.05687563866376877,0.1005561500787735,-2.8954954147338867,-0.08743267506361006,-0.12156391888856888,0.0,0.0,-0.09255442768335342,0.0,0.0
3.041,-0.06377873569726944,0.09536268562078477,-1.0051530599594116,-0.10312651842832564,-0.11554094403982162,0.0,0.0,-0.09142232686281203,0.0,0.0
3.054,-0.08661932498216629,0.0840666815638542,1.773455023765564,-0.14037530124187467,-0.10643094033002852,0.0,0.0,-0.08865802735090254,0.0,0.0
3.067,-0.09991759806871414,0.08847382664680481,2.251339912414551,-0.1301879733800888,-0.08547553420066833,0.0,0.0,-0.09341619163751602,0.0,0.0
3.081,-0.08437516540288925,0.08477036654949187,1.716926097869873,-0.1153489276766777,-0.06742209196090698,0.0,0.0,-0.08795405924320222,0.0,0.0
3.094,-0.066727414727211,0.08503721654415129,-1.1727099418640137,-0.0834427997469902,-0.06770513951778412,0.0,0.0,-0.08795405924320222,0.0,0.0
3.107,-0.05033146589994431,0.09273947775363922,-2.1867144107818604,-0.0641222819685936,-0.0755629688501358,0.0,0.0,-0.09191810339689255,0.0,0.0
3.121,-0.06959031522274017,0.0840272009372711,0.7015351057052612,-0.10801644623279572,-0.08397777378559113,0.0,0.0,-0.07211922109127043,0.0,0.0
3.134,-0.04608520120382309,0.08448465168476103,0.204002246260643,-0.06107813864946365,-0.06982213258743286,0.0,0.0,-0.08300423622131348,0.0,0.0
3.147,-0.06838719546794891,0.08319453150033952,1.429926514625549,-0.09397897124290465,-0.063473641872406,0.0,0.0,-0.08300423622131348,0.0,0.0
3.161,-0.08277544379234314,0.03595782443881035,4.5732998847961435,-0.11337494850158691,-0.04676706343889237,0.0,0.0,-0.06386446952819824,0.0,0.0
3.174,-0.07273641973733902,0.035156555473804474,-3.178639888763428,-0.12337899953126907,-0.039515972137451165,0.0,0.0,-0.07296812534332275,0.0,0.0
3.187,-0.07853155583143234,0.03505195677280426,0.4868208169937134,-0.11678142845630646,-0.031692024320364,0.0,0.0,-0.06660956889390945,0.0,0.0
3.201,-0.06870920956134796,0.008176200091838835,3.1429262161254883,-0.11996712535619736,-0.017369315028190613,0.0,0.0,-0.05647967755794525,0.0,0.0
3.214,-0.07730066776275635,0.010166926309466362,0.34032201766967773,-0.1417328417301178,0.0009520039893686771,0.0,0.0,-0.06108089163899422,0.0,0.0
