timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1778532773107,0.0221428,0.670145,-0.130252,0.000539063,-0.00534571,0.00291993,91.8257,-1.689,1.02423,0.0103912,0,0,3.315
1778532773120,0.025,0.804,-0.156,0.001,-0.007,0.005,96.175,-1.660,1.022,0.013,0,0,3.286
1778532773134,0.028,0.860,-0.167,0.001,-0.007,0.005,97.761,-1.760,1.019,0.010,0,0,3.286
1778532773149,0.030,0.892,-0.173,0.001,-0.008,0.005,98.609,-1.831,1.021,0.010,0,0,5.237
1778532773163,0.032,0.911,-0.175,0.001,-0.007,0.005,99.000,-1.926,1.015,0.007,0,0,3.306
1778532773176,0.030,0.924,-0.178,0.000,-0.008,0.005,99.364,-1.801,1.015,0.011,0,0,3.262
1778532773189,0.032,0.935,-0.180,0.000,-0.008,0.005,99.605,-1.882,1.023,0.010,0,0,3.272
1778532773205,0.033,0.943,-0.182,0.000,-0.008,0.005,99.779,-1.923,1.020,0.010,0,0,3.264
1778532773219,0.033,0.951,-0.183,0.000,-0.008,0.005,99.900,-1.946,1.031,0.010,0,0,3.284
1778532773232,0.033,0.957,-0.183,0.000,-0.008,0.006,99.982,-1.902,1.024,0.012,0,0,3.263
1778532773245,0.033,0.961,-0.184,0.000,-0.008,0.006,100.090,-1.927,1.021,0.014,0,0,3.261
1778532773262,0.033,0.964,-0.185,0.000,-0.008,0.006,100.193,-1.915,1.022,0.014,0,0,7.031
1778532773276,0.034,0.967,-0.186,-0.000,-0.008,0.007,100.278,-1.995,1.020,0.016,0,0,3.262
1778532773289,0.035,0.970,-0.187,-0.000,-0.009,0.007,100.380,-2.034,1.025,0.017,0,0,3.277
1778532773303,0.035,0.973,-0.187,-0.000,-0.009,0.008,100.453,-2.013,1.022,0.017,0,0,3.263
1778532773316,0.035,0.975,-0.188,-0.000,-0.008,0.008,100.485,-2.045,1.020,0.014,0,0,3.264
1778532773333,0.035,0.976,-0.188,-0.001,-0.008,0.008,100.544,-2.043,1.020,0.014,0,0,6.696
1778532773348,0.035,0.978,-0.189,-0.001,-0.009,0.008,100.599,-2.009,1.019,0.012,0,0,4.695
1778532773361,0.034,0.979,-0.189,-0.000,-0.009,0.008,100.636,-1.938,1.015,0.013,0,0,3.323
1778532773375,0.034,0.980,-0.189,-0.001,-0.009,0.008,100.676,-1.891,1.019,0.013,0,0,3.276
1778532773390,0.034,0.982,-0.190,-0.001,-0.009,0.008,100.740,-1.968,1.022,0.016,0,0,5.021
